126.0	236.0	22.0	29.0
127.0	233.0	21.0	28.0
128.0	232.0	22.0	30.0
129.0	231.0	20.0	29.0
129.0	231.0	21.0	30.0
131.0	231.0	21.0	30.0
130.0	229.0	22.0	31.0
129.82330322265625	227.4931182861328	21.817068099975586	30.742233276367188
132.0	227.0	21.0	30.0
132.0	225.0	22.0	31.0
131.0	225.0	24.0	31.0
133.0	226.0	22.0	29.0
133.0	223.0	22.0	30.0
133.0	223.0	22.0	30.0
134.0	222.0	22.0	30.0
132.0	220.0	24.0	31.0
135.0	217.0	22.0	29.0
136.0	217.0	23.0	31.0
136.0	218.0	23.0	31.0
138.0	215.0	21.0	30.0
138.0	215.0	22.0	32.0
139.0	214.0	21.0	30.0
138.0	213.0	23.0	33.0
140.0	213.0	21.0	30.0
140.0	213.0	22.0	30.0
140.0	210.0	24.0	32.0
142.0	211.0	22.0	31.0
142.0	209.0	21.0	31.0
142.0	207.0	20.0	30.0
143.0624542236328	205.79745483398438	20.519412994384766	30.77911949157715
141.0	205.0	22.0	33.0
140.0	204.0	22.0	33.0
137.0	204.0	22.0	30.0
133.0	204.0	23.0	32.0
131.0	201.0	23.0	32.0
126.0	202.0	22.0	31.0
123.0	200.0	23.0	31.0
119.3122787475586	198.8374481201172	22.923675537109375	30.897125244140625
117.0	198.0	23.0	30.0
114.0	196.0	21.0	31.0
109.0	197.0	22.0	32.0
105.0	195.0	23.0	32.0
101.35765075683594	193.42123413085938	22.5747013092041	31.408283233642578
98.0	193.0	22.0	31.0
97.0	192.0	22.0	32.0
94.0	191.0	23.0	32.0
95.0	189.0	22.0	33.0
94.0	188.0	22.0	33.0
91.0	188.0	23.0	32.0
91.0	186.0	22.0	34.0
88.0	187.0	24.0	34.0
89.0	186.0	20.0	31.0
88.0	185.0	23.0	32.0
87.0	182.0	23.0	31.0
90.0	181.0	20.0	29.0
90.46858215332031	180.27732849121094	20.313974380493164	29.455265045166016
89.0	185.0	23.0	29.0
88.0	179.0	25.0	35.0
90.0	177.0	23.0	33.0
89.0	176.0	25.0	33.0
91.0	177.0	22.0	33.0
89.0	175.0	25.0	34.0
90.0	177.0	24.0	32.0
91.0	175.0	24.0	33.0
91.0	175.0	22.0	31.0
89.0	173.0	25.0	33.0
91.0	174.0	23.0	32.0
91.0	171.0	23.0	31.0
89.0	171.0	23.0	31.0
90.0	171.0	23.0	31.0
89.19111633300781	169.85009765625	23.30872344970703	31.416107177734375
